date,phc_id,medicine_id,stock,patient_footfall,temperature,disease_cases,day_of_week,month,lag_1,lag_7,rolling_mean_7,daily_consumption
2025-03-12,PHC009,MED001,920,103,28.6,22,2,3,117.0,91.0,104.85714285714286,100
2025-03-13,PHC009,MED001,833,108,33.8,21,3,3,100.0,111.0,106.14285714285714,87
2025-03-14,PHC009,MED001,745,106,28.4,29,4,3,87.0,101.0,102.71428571428571,88
2025-03-15,PHC009,MED001,581,147,29.9,32,5,3,88.0,100.0,100.85714285714286,164
2025-03-16,PHC009,MED001,458,121,20.9,31,6,3,164.0,128.0,110.0,123
2025-03-17,PHC009,MED001,714,109,20.2,33,0,3,123.0,86.0,109.28571428571429,118
2025-03-18,PHC009,MED001,625,106,34.1,14,1,3,118.0,117.0,113.85714285714286,89
2025-03-19,PHC009,MED001,548,119,25.3,24,2,3,89.0,100.0,109.85714285714286,77
2025-03-20,PHC009,MED001,469,88,23.1,27,3,3,77.0,87.0,106.57142857142857,79
2025-03-21,PHC009,MED001,380,99,33.8,27,4,3,79.0,88.0,105.42857142857143,89
2025-03-22,PHC009,MED001,549,107,29.0,28,5,3,89.0,164.0,105.57142857142857,133
2025-03-23,PHC009,MED001,427,134,20.5,35,6,3,133.0,123.0,101.14285714285714,122
2025-03-24,PHC009,MED001,994,128,26.5,32,0,3,122.0,118.0,101.0,115
2025-03-25,PHC009,MED001,905,85,31.2,8,1,3,115.0,89.0,100.57142857142857,89
2025-03-26,PHC009,MED001,811,98,31.3,26,2,3,89.0,77.0,100.57142857142857,94
2025-03-27,PHC009,MED001,733,90,30.0,15,3,3,94.0,79.0,103.0,78
2025-03-28,PHC009,MED001,652,88,29.5,21,4,3,78.0,89.0,102.85714285714286,81
2025-03-29,PHC009,MED001,494,142,32.2,33,5,3,81.0,133.0,101.71428571428571,158
2025-03-30,PHC009,MED001,1137,115,27.4,22,6,3,158.0,122.0,105.28571428571429,137
2025-03-31,PHC009,MED001,1056,103,25.5,26,0,3,137.0,115.0,107.42857142857143,81
2025-04-01,PHC009,MED001,955,116,24.3,28,1,4,81.0,89.0,102.57142857142857,101
2025-04-02,PHC009,MED001,893,81,34.4,19,2,4,101.0,94.0,104.28571428571429,62
2025-04-03,PHC009,MED001,785,115,27.4,25,3,4,62.0,78.0,99.71428571428571,108
2025-04-04,PHC009,MED001,640,146,28.2,37,4,4,108.0,81.0,104.0,145
2025-04-05,PHC009,MED001,491,149,33.4,40,5,4,145.0,158.0,113.14285714285714,149
2025-04-06,PHC009,MED001,373,117,25.0,30,6,4,149.0,137.0,111.85714285714286,118
2025-04-07,PHC009,MED001,300,78,21.3,23,0,4,118.0,81.0,109.14285714285714,73
2025-04-08,PHC009,MED001,805,126,26.6,37,1,4,73.0,101.0,108.0,98
2025-04-09,PHC009,MED001,723,84,27.5,19,2,4,98.0,62.0,107.57142857142857,82
2025-04-10,PHC009,MED001,637,107,29.1,28,3,4,82.0,108.0,110.42857142857143,86
2025-04-11,PHC009,MED001,543,98,23.2,27,4,4,86.0,145.0,107.28571428571429,94
2025-04-12,PHC009,MED001,1143,127,20.7,30,5,4,94.0,149.0,100.0,140
2025-04-13,PHC009,MED001,1036,107,30.1,23,6,4,140.0,118.0,98.71428571428571,107
2025-04-14,PHC009,MED001,916,135,34.0,36,0,4,107.0,73.0,97.14285714285714,120
2025-04-15,PHC009,MED001,840,100,25.4,34,1,4,120.0,98.0,103.85714285714286,76
2025-04-16,PHC009,MED001,739,105,32.3,27,2,4,76.0,82.0,100.71428571428571,101
2025-04-17,PHC009,MED001,649,103,32.3,21,3,4,101.0,86.0,103.42857142857143,90
2025-04-18,PHC009,MED001,549,109,25.0,25,4,4,90.0,94.0,104.0,100
2025-04-19,PHC009,MED001,412,117,25.7,35,5,4,100.0,140.0,104.85714285714286,137
2025-04-20,PHC009,MED001,814,125,26.0,32,6,4,137.0,107.0,104.42857142857143,123
2025-04-21,PHC009,MED001,702,106,33.7,31,0,4,123.0,120.0,106.71428571428571,112
2025-04-22,PHC009,MED001,582,126,22.7,33,1,4,112.0,76.0,105.57142857142857,120
2025-04-23,PHC009,MED001,483,110,31.3,26,2,4,120.0,101.0,111.85714285714286,99
2025-04-24,PHC009,MED001,403,81,25.3,16,3,4,99.0,90.0,111.57142857142857,80
2025-04-25,PHC009,MED001,1063,114,30.7,20,4,4,80.0,100.0,110.14285714285714,102
2025-04-26,PHC009,MED001,952,105,32.4,25,5,4,102.0,137.0,110.42857142857143,111
2025-04-27,PHC009,MED001,800,138,23.3,38,6,4,111.0,123.0,106.71428571428571,152
2025-04-28,PHC009,MED001,696,116,29.9,21,0,4,152.0,112.0,110.85714285714286,104
2025-04-29,PHC009,MED001,567,136,27.7,34,1,4,104.0,120.0,109.71428571428571,129
2025-04-30,PHC009,MED001,469,109,25.1,29,2,4,129.0,99.0,111.0,98
2025-05-01,PHC009,MED001,665,115,27.8,26,3,5,98.0,80.0,110.85714285714286,119
2025-05-02,PHC009,MED001,542,128,32.2,40,4,5,119.0,102.0,116.42857142857143,123
2025-05-03,PHC009,MED001,892,129,28.1,30,5,5,123.0,111.0,119.42857142857143,147
2025-05-04,PHC009,MED001,796,115,21.4,28,6,5,147.0,152.0,124.57142857142857,96
2025-05-05,PHC009,MED001,701,103,28.7,31,0,5,96.0,104.0,116.57142857142857,95
2025-05-06,PHC009,MED001,605,123,33.2,31,1,5,95.0,129.0,115.28571428571429,96
2025-05-07,PHC009,MED001,518,99,30.1,30,2,5,96.0,98.0,110.57142857142857,87
2025-05-08,PHC009,MED001,450,89,28.0,25,3,5,87.0,119.0,109.0,68
2025-05-09,PHC009,MED001,339,123,29.9,33,4,5,68.0,123.0,101.71428571428571,111
2025-05-10,PHC009,MED001,813,126,34.2,35,5,5,111.0,147.0,100.0,131
2025-05-11,PHC009,MED001,637,139,31.3,28,6,5,131.0,96.0,97.71428571428571,176
2025-05-12,PHC009,MED001,563,99,32.7,35,0,5,176.0,95.0,109.14285714285714,74
2025-05-13,PHC009,MED001,467,112,33.8,27,1,5,74.0,96.0,106.14285714285714,96
2025-05-14,PHC009,MED001,374,89,23.3,33,2,5,96.0,87.0,106.14285714285714,93
2025-05-15,PHC009,MED001,648,111,22.9,25,3,5,93.0,68.0,107.0,95
2025-05-16,PHC009,MED001,546,105,32.9,36,4,5,95.0,111.0,110.85714285714286,102
2025-05-17,PHC009,MED001,1147,127,20.8,30,5,5,102.0,131.0,109.57142857142857,145
2025-05-18,PHC009,MED001,1048,125,27.1,26,6,5,145.0,176.0,111.57142857142857,99
2025-05-19,PHC009,MED001,961,96,25.8,28,0,5,99.0,74.0,100.57142857142857,87
2025-05-20,PHC009,MED001,871,97,21.0,29,1,5,87.0,96.0,102.42857142857143,90
2025-05-21,PHC009,MED001,778,140,22.7,29,2,5,90.0,93.0,101.57142857142857,93
2025-05-22,PHC009,MED001,654,130,23.4,33,3,5,93.0,95.0,101.57142857142857,124
2025-05-23,PHC009,MED001,543,123,34.9,32,4,5,124.0,102.0,105.71428571428571,111
2025-05-24,PHC009,MED001,741,129,22.5,29,5,5,111.0,145.0,107.0,162
2025-05-25,PHC009,MED001,643,121,29.6,29,6,5,162.0,99.0,109.42857142857143,98
2025-05-26,PHC009,MED001,554,100,30.0,23,0,5,98.0,87.0,109.28571428571429,89
2025-05-27,PHC009,MED001,443,102,30.2,22,1,5,89.0,90.0,109.57142857142857,111
2025-05-28,PHC009,MED001,362,80,25.4,21,2,5,111.0,93.0,112.57142857142857,81
2025-05-29,PHC009,MED001,767,121,27.4,26,3,5,81.0,124.0,110.85714285714286,114
2025-05-30,PHC009,MED001,679,101,31.9,26,4,5,114.0,111.0,109.42857142857143,88
2025-05-31,PHC009,MED001,558,131,26.5,28,5,5,88.0,162.0,106.14285714285714,121
2025-06-01,PHC009,MED001,463,110,21.6,19,6,6,121.0,98.0,100.28571428571429,95
2025-06-02,PHC009,MED001,1073,128,25.8,32,0,6,95.0,89.0,99.85714285714286,130
2025-06-03,PHC009,MED001,973,125,25.4,18,1,6,130.0,111.0,105.71428571428571,100
2025-06-04,PHC009,MED001,873,105,22.1,28,2,6,100.0,81.0,104.14285714285714,100
2025-06-05,PHC009,MED001,767,112,26.1,22,3,6,100.0,114.0,106.85714285714286,106
2025-06-06,PHC009,MED001,673,108,30.3,29,4,6,106.0,88.0,105.71428571428571,94
2025-06-07,PHC009,MED001,519,124,26.1,30,5,6,94.0,121.0,106.57142857142857,154
2025-06-08,PHC009,MED001,402,143,21.1,37,6,6,154.0,95.0,111.28571428571429,117
2025-06-09,PHC009,MED001,306,88,28.3,21,0,6,117.0,130.0,114.42857142857143,96
2025-06-10,PHC009,MED001,527,110,24.9,32,1,6,96.0,100.0,109.57142857142857,94
2025-06-11,PHC009,MED001,404,139,30.2,35,2,6,94.0,100.0,108.71428571428571,123
2025-06-12,PHC009,MED001,311,117,33.6,25,3,6,123.0,106.0,112.0,93
2025-06-13,PHC009,MED001,694,109,23.9,35,4,6,93.0,94.0,110.14285714285714,120
2025-06-14,PHC009,MED001,601,108,30.3,29,5,6,120.0,154.0,113.85714285714286,93
2025-06-15,PHC009,MED001,481,100,27.3,20,6,6,93.0,117.0,105.14285714285714,120
2025-06-16,PHC009,MED001,651,136,21.2,45,0,6,120.0,96.0,105.57142857142857,138
2025-06-17,PHC009,MED001,523,125,33.9,30,1,6,138.0,94.0,111.57142857142857,128
2025-06-18,PHC009,MED001,411,125,26.5,31,2,6,128.0,123.0,116.42857142857143,112
2025-06-19,PHC009,MED001,318,118,26.8,29,3,6,112.0,93.0,114.85714285714286,93
2025-06-20,PHC009,MED001,563,109,33.2,20,4,6,93.0,120.0,114.85714285714286,104
2025-06-21,PHC009,MED001,791,116,24.3,21,5,6,104.0,93.0,112.57142857142857,143
2025-06-22,PHC009,MED001,659,104,21.9,24,6,6,143.0,120.0,119.71428571428571,132
2025-06-23,PHC009,MED001,549,107,28.7,22,0,6,132.0,138.0,121.42857142857143,110
2025-06-24,PHC009,MED001,427,148,34.4,38,1,6,110.0,128.0,117.42857142857143,122
2025-06-25,PHC009,MED001,806,122,21.8,25,2,6,122.0,112.0,116.57142857142857,120
2025-06-26,PHC009,MED001,738,89,28.1,27,3,6,120.0,93.0,117.71428571428571,68
2025-06-27,PHC009,MED001,610,119,24.1,27,4,6,68.0,104.0,114.14285714285714,128
2025-06-28,PHC009,MED001,466,154,28.9,34,5,6,128.0,143.0,117.57142857142857,144
2025-06-29,PHC009,MED001,828,106,21.9,20,6,6,144.0,132.0,117.71428571428571,127
2025-01-08,PHC009,MED002,249,107,25.4,26,2,1,84.0,76.0,81.14285714285714,70
2025-01-09,PHC009,MED002,728,108,23.0,23,3,1,70.0,72.0,80.28571428571429,84
2025-01-10,PHC009,MED002,625,121,20.2,28,4,1,84.0,81.0,82.0,103
2025-01-11,PHC009,MED002,548,104,23.4,19,5,1,103.0,107.0,85.14285714285714,77
2025-01-12,PHC009,MED002,445,116,21.9,34,6,1,77.0,80.0,80.85714285714286,103
2025-01-13,PHC009,MED002,402,84,33.8,14,0,1,103.0,68.0,84.14285714285714,43
2025-01-14,PHC009,MED002,342,93,21.6,25,1,1,43.0,84.0,80.57142857142857,60
2025-01-15,PHC009,MED002,954,122,29.6,20,2,1,60.0,70.0,77.14285714285714,101
2025-01-16,PHC009,MED002,884,122,27.3,39,3,1,101.0,84.0,81.57142857142857,70
2025-01-17,PHC009,MED002,801,113,32.0,35,4,1,70.0,103.0,79.57142857142857,83
2025-01-18,PHC009,MED002,675,152,28.9,28,5,1,83.0,77.0,76.71428571428571,126
2025-01-19,PHC009,MED002,593,103,24.6,23,6,1,126.0,103.0,83.71428571428571,82
2025-01-20,PHC009,MED002,509,102,22.2,34,0,1,82.0,43.0,80.71428571428571,84
2025-01-21,PHC009,MED002,409,123,34.1,33,1,1,84.0,60.0,86.57142857142857,100
2025-01-22,PHC009,MED002,351,85,29.8,15,2,1,100.0,101.0,92.28571428571429,58
2025-01-23,PHC009,MED002,1049,135,28.5,31,3,1,58.0,70.0,86.14285714285714,100
2025-01-24,PHC009,MED002,948,119,27.8,16,4,1,100.0,83.0,90.42857142857143,101
2025-01-25,PHC009,MED002,867,105,32.2,20,5,1,101.0,126.0,93.0,81
2025-01-26,PHC009,MED002,771,112,31.6,14,6,1,81.0,82.0,86.57142857142857,96
2025-01-27,PHC009,MED002,679,129,26.3,24,0,1,96.0,84.0,88.57142857142857,92
2025-01-28,PHC009,MED002,612,96,22.9,17,1,1,92.0,100.0,89.71428571428571,67
2025-01-29,PHC009,MED002,537,110,29.4,21,2,1,67.0,58.0,85.0,75
2025-01-30,PHC009,MED002,438,120,23.0,32,3,1,75.0,100.0,87.42857142857143,99
2025-01-31,PHC009,MED002,359,133,34.5,40,4,1,99.0,101.0,87.28571428571429,79
2025-02-01,PHC009,MED002,285,102,34.8,21,5,2,79.0,81.0,84.14285714285714,74
2025-02-02,PHC009,MED002,745,125,28.3,36,6,2,74.0,96.0,83.14285714285714,81
2025-02-03,PHC009,MED002,654,106,26.6,34,0,2,81.0,92.0,81.0,91
2025-02-04,PHC009,MED002,588,94,25.7,24,1,2,91.0,67.0,80.85714285714286,66
2025-02-05,PHC009,MED002,518,111,24.8,22,2,2,66.0,75.0,80.71428571428571,70
2025-02-06,PHC009,MED002,451,103,21.2,20,3,2,70.0,99.0,80.0,67
2025-02-07,PHC009,MED002,381,104,30.3,22,4,2,67.0,79.0,75.42857142857143,70
2025-02-08,PHC009,MED002,772,135,25.9,26,5,2,70.0,74.0,74.14285714285714,99
2025-02-09,PHC009,MED002,688,133,25.9,34,6,2,99.0,81.0,77.71428571428571,84
2025-02-10,PHC009,MED002,609,127,27.2,35,0,2,84.0,91.0,78.14285714285714,79
2025-02-11,PHC009,MED002,504,140,23.9,42,1,2,79.0,66.0,76.42857142857143,105
2025-02-12,PHC009,MED002,419,136,20.2,34,2,2,105.0,70.0,82.0,85
2025-02-13,PHC009,MED002,334,117,31.8,28,3,2,85.0,67.0,84.14285714285714,85
2025-02-14,PHC009,MED002,285,80,25.3,13,4,2,85.0,70.0,86.71428571428571,49
2025-02-15,PHC009,MED002,915,128,31.9,32,5,2,49.0,99.0,83.71428571428571,105
2025-02-16,PHC009,MED002,842,98,30.3,25,6,2,105.0,84.0,84.57142857142857,73
2025-02-17,PHC009,MED002,754,117,28.7,29,0,2,73.0,79.0,83.0,88
2025-02-18,PHC009,MED002,696,89,32.6,24,1,2,88.0,105.0,84.28571428571429,58
2025-02-19,PHC009,MED002,635,110,31.9,27,2,2,58.0,85.0,77.57142857142857,61
2025-02-20,PHC009,MED002,577,105,29.0,30,3,2,61.0,85.0,74.14285714285714,58
2025-02-21,PHC009,MED002,503,109,28.3,22,4,2,58.0,49.0,70.28571428571429,74
2025-02-22,PHC009,MED002,429,120,28.0,30,5,2,74.0,105.0,73.85714285714286,74
2025-02-23,PHC009,MED002,327,124,34.2,25,6,2,74.0,73.0,69.42857142857143,102
2025-02-24,PHC009,MED002,797,136,22.0,33,0,2,102.0,88.0,73.57142857142857,85
2025-02-25,PHC009,MED002,714,124,26.6,28,1,2,85.0,58.0,73.14285714285714,83
2025-02-26,PHC009,MED002,631,124,27.4,28,2,2,83.0,61.0,76.71428571428571,83
2025-02-27,PHC009,MED002,535,138,21.8,37,3,2,83.0,58.0,79.85714285714286,96
2025-02-28,PHC009,MED002,454,114,29.0,31,4,2,96.0,74.0,85.28571428571429,81
2025-03-01,PHC009,MED002,349,129,26.8,32,5,3,81.0,74.0,86.28571428571429,105
2025-03-02,PHC009,MED002,821,109,31.0,14,6,3,105.0,102.0,90.71428571428571,96
2025-03-03,PHC009,MED002,758,87,26.9,22,0,3,96.0,85.0,89.85714285714286,63
2025-03-04,PHC009,MED002,701,85,27.4,23,1,3,63.0,83.0,86.71428571428571,57
2025-03-05,PHC009,MED002,624,109,35.0,23,2,3,57.0,83.0,83.0,77
2025-03-06,PHC009,MED002,543,110,20.1,22,3,3,77.0,96.0,82.14285714285714,81
2025-03-07,PHC009,MED002,478,106,34.9,25,4,3,81.0,81.0,80.0,65
2025-03-08,PHC009,MED002,375,130,34.5,30,5,3,65.0,105.0,77.71428571428571,103
2025-03-09,PHC009,MED002,286,104,33.9,30,6,3,103.0,96.0,77.42857142857143,89
2025-03-10,PHC009,MED002,217,120,33.0,25,0,3,89.0,63.0,76.42857142857143,69
2025-03-11,PHC009,MED002,594,105,22.0,28,1,3,69.0,57.0,77.28571428571429,56
2025-03-12,PHC009,MED002,512,106,23.1,23,2,3,56.0,77.0,77.14285714285714,82
2025-03-13,PHC009,MED002,463,82,28.8,19,3,3,82.0,81.0,77.85714285714286,49
2025-03-14,PHC009,MED002,373,119,29.9,24,4,3,49.0,65.0,73.28571428571429,90
2025-03-15,PHC009,MED002,282,129,33.3,29,5,3,90.0,103.0,76.85714285714286,91
2025-03-16,PHC009,MED002,214,82,21.4,16,6,3,91.0,89.0,75.14285714285714,68
2025-03-17,PHC009,MED002,759,130,27.8,30,0,3,68.0,69.0,72.14285714285714,127
2025-03-18,PHC009,MED002,680,104,28.4,36,1,3,127.0,56.0,80.42857142857143,79
2025-03-19,PHC009,MED002,578,121,26.5,26,2,3,79.0,82.0,83.71428571428571,102
2025-03-20,PHC009,MED002,469,141,22.7,42,3,3,102.0,49.0,86.57142857142857,109
2025-03-21,PHC009,MED002,380,111,21.3,28,4,3,109.0,90.0,95.14285714285714,89
2025-03-22,PHC009,MED002,773,125,28.4,30,5,3,89.0,91.0,95.0,99
2025-03-23,PHC009,MED002,654,115,21.4,28,6,3,99.0,68.0,96.14285714285714,119
2025-03-24,PHC009,MED002,572,100,28.7,17,0,3,119.0,127.0,103.42857142857143,82
2025-03-25,PHC009,MED002,517,98,30.6,28,1,3,82.0,79.0,97.0,55
2025-03-26,PHC009,MED002,448,98,21.1,22,2,3,55.0,102.0,93.57142857142857,69
2025-03-27,PHC009,MED002,353,128,31.4,32,3,3,69.0,109.0,88.85714285714286,95
2025-03-28,PHC009,MED002,300,81,25.9,26,4,3,95.0,89.0,86.85714285714286,53
2025-03-29,PHC009,MED002,743,121,27.4,25,5,3,53.0,99.0,81.71428571428571,106
2025-03-30,PHC009,MED002,653,118,31.8,32,6,3,106.0,119.0,82.71428571428571,90
2025-03-31,PHC009,MED002,576,113,23.9,28,0,3,90.0,82.0,78.57142857142857,77
2025-04-01,PHC009,MED002,513,92,23.3,19,1,4,77.0,55.0,77.85714285714286,63
2025-04-02,PHC009,MED002,456,91,32.0,29,2,4,63.0,69.0,79.0,57
2025-04-03,PHC009,MED002,373,120,32.8,37,3,4,57.0,95.0,77.28571428571429,83
2025-04-04,PHC009,MED002,287,128,32.7,41,4,4,83.0,53.0,75.57142857142857,86
2025-04-05,PHC009,MED002,520,148,20.5,43,5,4,86.0,106.0,80.28571428571429,121
2025-04-06,PHC009,MED002,408,130,20.0,29,6,4,121.0,90.0,82.42857142857143,112
2025-04-07,PHC009,MED002,339,104,26.2,34,0,4,112.0,77.0,85.57142857142857,69
2025-04-08,PHC009,MED002,260,130,28.8,32,1,4,69.0,63.0,84.42857142857143,79
2025-04-09,PHC009,MED002,961,110,30.9,27,2,4,79.0,57.0,86.71428571428571,77
2025-04-10,PHC009,MED002,879,107,32.3,19,3,4,77.0,83.0,89.57142857142857,82
2025-04-11,PHC009,MED002,784,119,20.3,22,4,4,82.0,86.0,89.42857142857143,95
2025-04-12,PHC009,MED002,724,89,21.3,18,5,4,95.0,121.0,90.71428571428571,60
2025-04-13,PHC009,MED002,602,142,28.0,34,6,4,60.0,112.0,82.0,122
2025-04-14,PHC009,MED002,540,102,26.9,20,0,4,122.0,69.0,83.42857142857143,62
2025-04-15,PHC009,MED002,472,111,34.7,33,1,4,62.0,79.0,82.42857142857143,68
2025-04-16,PHC009,MED002,402,101,22.9,28,2,4,68.0,77.0,80.85714285714286,70
2025-04-17,PHC009,MED002,313,114,30.1,32,3,4,70.0,82.0,79.85714285714286,89
2025-04-18,PHC009,MED002,984,115,34.7,23,4,4,89.0,95.0,80.85714285714286,87
2025-04-19,PHC009,MED002,867,124,34.8,35,5,4,87.0,60.0,79.71428571428571,117
2025-04-20,PHC009,MED002,763,143,30.2,32,6,4,117.0,122.0,87.85714285714286,104
2025-04-21,PHC009,MED002,696,102,33.1,23,0,4,104.0,62.0,85.28571428571429,67
2025-04-22,PHC009,MED002,627,110,29.3,25,1,4,67.0,68.0,86.0,69
2025-04-23,PHC009,MED002,550,117,27.5,24,2,4,69.0,70.0,86.14285714285714,77
2025-04-24,PHC009,MED002,486,102,32.3,28,3,4,77.0,89.0,87.14285714285714,64
2025-04-25,PHC009,MED002,430,93,26.1,20,4,4,64.0,87.0,83.57142857142857,56
2025-04-26,PHC009,MED002,345,119,31.3,25,5,4,56.0,117.0,79.14285714285714,85
2025-04-27,PHC009,MED002,707,150,25.1,39,6,4,85.0,104.0,74.57142857142857,115
2025-04-28,PHC009,MED002,634,103,27.2,11,0,4,115.0,67.0,76.14285714285714,73
2025-04-29,PHC009,MED002,532,125,28.9,21,1,4,73.0,69.0,77.0,102
2025-04-30,PHC009,MED002,488,77,26.2,32,2,4,102.0,77.0,81.71428571428571,44
2025-05-01,PHC009,MED002,416,106,22.5,32,3,5,44.0,64.0,77.0,72
2025-05-02,PHC009,MED002,347,125,33.3,35,4,5,72.0,56.0,78.14285714285714,69
2025-05-03,PHC009,MED002,717,126,25.9,26,5,5,69.0,85.0,80.0,101
2025-05-04,PHC009,MED002,630,117,25.8,21,6,5,101.0,115.0,82.28571428571429,87
2025-05-05,PHC009,MED002,561,88,29.5,15,0,5,87.0,73.0,78.28571428571429,69
2025-05-06,PHC009,MED002,479,104,32.1,20,1,5,69.0,102.0,77.71428571428571,82
2025-05-07,PHC009,MED002,397,111,33.6,37,2,5,82.0,44.0,74.85714285714286,82
2025-05-08,PHC009,MED002,340,92,20.4,22,3,5,82.0,72.0,80.28571428571429,57
2025-05-09,PHC009,MED002,281,98,22.5,28,4,5,57.0,69.0,78.14285714285714,59
2025-05-10,PHC009,MED002,680,110,27.9,26,5,5,59.0,101.0,76.71428571428571,104
2025-05-11,PHC009,MED002,588,121,29.4,33,6,5,104.0,87.0,77.14285714285714,92
2025-05-12,PHC009,MED002,506,112,24.2,19,0,5,92.0,69.0,77.85714285714286,82
2025-05-13,PHC009,MED002,440,111,34.5,26,1,5,82.0,82.0,79.71428571428571,66
2025-05-14,PHC009,MED002,369,106,28.0,23,2,5,66.0,82.0,77.42857142857143,71
2025-05-15,PHC009,MED002,289,126,22.8,28,3,5,71.0,57.0,75.85714285714286,80
2025-05-16,PHC009,MED002,224,102,31.1,22,4,5,80.0,59.0,79.14285714285714,65
2025-05-17,PHC009,MED002,496,158,32.2,42,5,5,65.0,104.0,80.0,135
2025-05-18,PHC009,MED002,388,127,24.1,40,6,5,135.0,92.0,84.42857142857143,108
2025-05-19,PHC009,MED002,313,94,25.8,29,0,5,108.0,82.0,86.71428571428571,75
2025-05-20,PHC009,MED002,917,149,21.6,37,1,5,75.0,66.0,85.71428571428571,106
2025-05-21,PHC009,MED002,841,108,25.4,24,2,5,106.0,71.0,91.42857142857143,76
2025-05-22,PHC009,MED002,761,127,23.0,28,3,5,76.0,80.0,92.14285714285714,80
2025-05-23,PHC009,MED002,700,105,24.2,31,4,5,80.0,65.0,92.14285714285714,61
2025-05-24,PHC009,MED002,591,135,25.9,46,5,5,61.0,135.0,91.57142857142857,109
2025-05-25,PHC009,MED002,489,121,23.3,30,6,5,109.0,108.0,87.85714285714286,102
2025-05-26,PHC009,MED002,416,102,28.6,16,0,5,102.0,75.0,87.0,73
2025-05-27,PHC009,MED002,341,102,28.9,25,1,5,73.0,106.0,86.71428571428571,75
2025-05-28,PHC009,MED002,286,86,32.2,21,2,5,75.0,76.0,82.28571428571429,55
2025-05-29,PHC009,MED002,918,115,22.7,29,3,5,55.0,80.0,79.28571428571429,79
2025-05-30,PHC009,MED002,843,109,28.9,19,4,5,79.0,61.0,79.14285714285714,75
2025-05-31,PHC009,MED002,753,135,27.8,36,5,5,75.0,109.0,81.14285714285714,90
2025-06-01,PHC009,MED002,671,116,27.8,23,6,6,90.0,102.0,78.42857142857143,82
2025-06-02,PHC009,MED002,573,139,20.3,34,0,6,82.0,73.0,75.57142857142857,98
2025-06-03,PHC009,MED002,504,115,29.8,32,1,6,98.0,75.0,79.14285714285714,69
2025-06-04,PHC009,MED002,434,104,27.9,38,2,6,69.0,55.0,78.28571428571429,70
2025-06-05,PHC009,MED002,360,122,30.0,40,3,6,70.0,79.0,80.42857142857143,74
2025-06-06,PHC009,MED002,282,111,26.1,20,4,6,74.0,75.0,79.71428571428571,78
2025-06-07,PHC009,MED002,720,141,27.1,33,5,6,78.0,90.0,80.14285714285714,83
2025-06-08,PHC009,MED002,614,125,21.3,29,6,6,83.0,82.0,79.14285714285714,106
2025-06-09,PHC009,MED002,557,90,22.4,21,0,6,106.0,98.0,82.57142857142857,57
2025-06-10,PHC009,MED002,469,122,26.0,39,1,6,57.0,69.0,76.71428571428571,88
2025-06-11,PHC009,MED002,388,115,26.9,31,2,6,88.0,70.0,79.42857142857143,81
2025-06-12,PHC009,MED002,327,95,27.8,29,3,6,81.0,74.0,81.0,61
2025-06-13,PHC009,MED002,265,130,33.6,28,4,6,61.0,78.0,79.14285714285714,62
2025-06-14,PHC009,MED002,699,125,27.5,36,5,6,62.0,83.0,76.85714285714286,124
2025-06-15,PHC009,MED002,601,127,28.7,31,6,6,124.0,106.0,82.71428571428571,98
2025-06-16,PHC009,MED002,521,110,31.3,20,0,6,98.0,57.0,81.57142857142857,80
2025-06-17,PHC009,MED002,464,97,24.0,31,1,6,80.0,88.0,84.85714285714286,57
2025-06-18,PHC009,MED002,415,70,27.9,17,2,6,57.0,81.0,80.42857142857143,49
2025-06-19,PHC009,MED002,347,86,24.0,19,3,6,49.0,61.0,75.85714285714286,68
2025-06-20,PHC009,MED002,272,135,23.4,31,4,6,68.0,62.0,76.85714285714286,75
2025-06-21,PHC009,MED002,808,122,33.0,25,5,6,75.0,124.0,78.71428571428571,101
2025-06-22,PHC009,MED002,700,120,33.0,37,6,6,101.0,98.0,75.42857142857143,108
2025-06-23,PHC009,MED002,633,94,29.2,17,0,6,108.0,80.0,76.85714285714286,67
2025-06-24,PHC009,MED002,545,120,28.3,39,1,6,67.0,57.0,75.0,88
2025-06-25,PHC009,MED002,482,99,34.8,22,2,6,88.0,49.0,79.42857142857143,63
2025-06-26,PHC009,MED002,404,110,26.4,39,3,6,63.0,68.0,81.42857142857143,78
2025-06-27,PHC009,MED002,347,95,34.2,17,4,6,78.0,75.0,82.85714285714286,57
2025-06-28,PHC009,MED002,916,157,28.3,38,5,6,57.0,101.0,80.28571428571429,111
2025-06-29,PHC009,MED002,837,98,34.9,23,6,6,111.0,108.0,81.71428571428571,79
2025-01-08,PHC009,MED003,1021,108,32.0,21,2,1,62.0,37.0,60.714285714285715,49
2025-01-09,PHC009,MED003,965,105,20.9,35,3,1,49.0,55.0,62.42857142857143,56
2025-01-10,PHC009,MED003,904,124,22.2,32,4,1,56.0,58.0,62.57142857142857,61
2025-01-11,PHC009,MED003,841,145,23.2,35,5,1,61.0,90.0,63.0,63
2025-01-12,PHC009,MED003,775,113,23.0,32,6,1,63.0,77.0,59.142857142857146,66
2025-01-13,PHC009,MED003,724,99,30.5,19,0,1,66.0,46.0,57.57142857142857,51
2025-01-14,PHC009,MED003,676,86,32.1,16,1,1,51.0,62.0,58.285714285714285,48
2025-01-15,PHC009,MED003,615,126,21.9,33,2,1,48.0,49.0,56.285714285714285,61
2025-01-16,PHC009,MED003,570,91,34.4,24,3,1,61.0,56.0,58.0,45
2025-01-17,PHC009,MED003,511,105,26.7,30,4,1,45.0,61.0,56.42857142857143,59
