date,phc_id,medicine_id,stock,daily_consumption,patient_footfall,temperature,disease_cases
06-01-2025,PHC010,MED001,735,66,92,32.3,26
07-01-2025,PHC010,MED001,646,89,121,26.1,28
08-01-2025,PHC010,MED001,580,66,87,34,16
09-01-2025,PHC010,MED001,501,79,90,29,32
10-01-2025,PHC010,MED001,459,42,70,20.4,20
11-01-2025,PHC010,MED001,394,65,103,20.7,25
12-01-2025,PHC010,MED001,1038,102,108,23.6,30
13-01-2025,PHC010,MED001,1000,38,49,31.8,17
14-01-2025,PHC010,MED001,939,61,87,24.6,25
15-01-2025,PHC010,MED001,845,94,103,28.4,24
16-01-2025,PHC010,MED001,782,63,105,23.6,31
17-01-2025,PHC010,MED001,689,93,107,22.8,23
18-01-2025,PHC010,MED001,583,106,114,24.5,22
19-01-2025,PHC010,MED001,466,117,121,34.6,30
20-01-2025,PHC010,MED001,400,66,79,31.4,21
21-01-2025,PHC010,MED001,336,64,91,24.1,18
22-01-2025,PHC010,MED001,258,78,94,21.6,23
23-01-2025,PHC010,MED001,197,61,92,27.1,17
24-01-2025,PHC010,MED001,487,79,105,29.5,25
25-01-2025,PHC010,MED001,377,110,110,33,30
26-01-2025,PHC010,MED001,311,66,92,21.8,29
27-01-2025,PHC010,MED001,235,76,90,26.9,22
28-01-2025,PHC010,MED001,836,66,84,20.1,28
29-01-2025,PHC010,MED001,768,68,91,33.8,28
30-01-2025,PHC010,MED001,684,84,107,32.5,27
31-01-2025,PHC010,MED001,622,62,90,34.3,20
01-02-2025,PHC010,MED001,539,83,96,28.2,28
02-02-2025,PHC010,MED001,455,84,118,33.4,23
03-02-2025,PHC010,MED001,363,92,109,26,25
04-02-2025,PHC010,MED001,274,89,118,34.2,25
05-02-2025,PHC010,MED001,209,65,78,26.5,15
06-02-2025,PHC010,MED001,442,71,84,34.6,23
07-02-2025,PHC010,MED001,368,74,97,25.1,16
08-02-2025,PHC010,MED001,603,101,95,24.7,18
09-02-2025,PHC010,MED001,529,74,84,28.6,19
10-02-2025,PHC010,MED001,478,51,76,22,17
11-02-2025,PHC010,MED001,405,73,87,31.1,24
12-02-2025,PHC010,MED001,335,70,94,21.2,23
13-02-2025,PHC010,MED001,269,66,80,22.6,30
14-02-2025,PHC010,MED001,847,73,101,30.2,20
15-02-2025,PHC010,MED001,758,89,95,32,23
16-02-2025,PHC010,MED001,651,107,117,34.4,33
17-02-2025,PHC010,MED001,559,92,97,23.9,29
18-02-2025,PHC010,MED001,463,96,99,30.4,25
19-02-2025,PHC010,MED001,373,90,93,33.5,23
20-02-2025,PHC010,MED001,294,79,99,33,26
21-02-2025,PHC010,MED001,775,86,97,24.9,20
22-02-2025,PHC010,MED001,698,77,93,30.4,23
23-02-2025,PHC010,MED001,581,117,123,22.9,32
24-02-2025,PHC010,MED001,530,51,66,25.2,9
25-02-2025,PHC010,MED001,453,77,76,34.4,14
26-02-2025,PHC010,MED001,372,81,101,27.5,22
27-02-2025,PHC010,MED001,293,79,87,26,21
28-02-2025,PHC010,MED001,232,61,75,34.6,21
01-03-2025,PHC010,MED001,590,123,152,32.1,40
02-03-2025,PHC010,MED001,503,87,101,26.6,17
03-03-2025,PHC010,MED001,422,81,110,34.2,24
04-03-2025,PHC010,MED001,363,59,90,21.8,23
05-03-2025,PHC010,MED001,294,69,80,31,27
06-03-2025,PHC010,MED001,872,82,114,34,35
07-03-2025,PHC010,MED001,793,79,109,25.9,33
08-03-2025,PHC010,MED001,701,92,134,24.3,25
09-03-2025,PHC010,MED001,608,93,120,28.8,32
10-03-2025,PHC010,MED001,553,55,100,30.9,30
11-03-2025,PHC010,MED001,496,57,66,22,25
12-03-2025,PHC010,MED001,386,110,121,27.4,29
13-03-2025,PHC010,MED001,335,51,105,24.7,19
14-03-2025,PHC010,MED001,256,79,89,21.9,14
15-03-2025,PHC010,MED001,527,92,109,33.7,25
16-03-2025,PHC010,MED001,442,85,112,29.6,19
17-03-2025,PHC010,MED001,384,58,84,25.7,27
18-03-2025,PHC010,MED001,306,78,106,30.8,18
19-03-2025,PHC010,MED001,638,79,98,26.4,29
20-03-2025,PHC010,MED001,571,67,86,23.2,18
21-03-2025,PHC010,MED001,495,76,90,22,24
22-03-2025,PHC010,MED001,387,108,115,28.1,31
23-03-2025,PHC010,MED001,1021,103,107,24.7,32
24-03-2025,PHC010,MED001,966,55,78,24.3,16
25-03-2025,PHC010,MED001,909,57,65,27.9,25
26-03-2025,PHC010,MED001,823,86,107,20.7,38
27-03-2025,PHC010,MED001,749,74,96,31.1,30
28-03-2025,PHC010,MED001,692,57,94,20.8,26
29-03-2025,PHC010,MED001,615,77,90,20.4,14
30-03-2025,PHC010,MED001,514,101,107,33.9,27
31-03-2025,PHC010,MED001,442,72,97,21.4,20
01-04-2025,PHC010,MED001,387,55,83,24.9,19
02-04-2025,PHC010,MED001,334,53,60,27.1,21
03-04-2025,PHC010,MED001,272,62,83,25.3,16
04-04-2025,PHC010,MED001,601,86,108,27.1,21
05-04-2025,PHC010,MED001,519,82,101,33.9,28
06-04-2025,PHC010,MED001,854,138,142,26.4,37
07-04-2025,PHC010,MED001,774,80,102,23.3,23
08-04-2025,PHC010,MED001,718,56,69,26.9,19
09-04-2025,PHC010,MED001,628,90,101,21,26
10-04-2025,PHC010,MED001,543,85,101,32.8,26
11-04-2025,PHC010,MED001,495,48,81,26.5,15
12-04-2025,PHC010,MED001,398,97,113,33.3,21
13-04-2025,PHC010,MED001,336,62,76,32.2,18
14-04-2025,PHC010,MED001,270,66,95,32.5,28
15-04-2025,PHC010,MED001,213,57,77,20.7,15
16-04-2025,PHC010,MED001,747,72,96,26.6,21
17-04-2025,PHC010,MED001,692,55,95,25.4,31
18-04-2025,PHC010,MED001,618,74,101,21.3,33
19-04-2025,PHC010,MED001,518,100,106,30.1,21
20-04-2025,PHC010,MED001,425,93,107,29.8,31
21-04-2025,PHC010,MED001,361,64,84,20.7,15
22-04-2025,PHC010,MED001,304,57,66,23.2,17
23-04-2025,PHC010,MED001,230,74,92,32.4,26
24-04-2025,PHC010,MED001,180,50,74,23.8,20
25-04-2025,PHC010,MED001,712,90,107,33.8,33
26-04-2025,PHC010,MED001,589,123,108,34.4,33
27-04-2025,PHC010,MED001,505,84,93,24.8,26
28-04-2025,PHC010,MED001,442,63,95,33.8,16
29-04-2025,PHC010,MED001,335,107,105,27.2,24
30-04-2025,PHC010,MED001,540,102,105,23.3,29
01-05-2025,PHC010,MED001,478,62,98,20.9,24
02-05-2025,PHC010,MED001,392,86,103,32.9,29
03-05-2025,PHC010,MED001,313,79,97,26.7,19
04-05-2025,PHC010,MED001,846,103,121,22.5,27
05-05-2025,PHC010,MED001,784,62,87,20.4,26
06-05-2025,PHC010,MED001,699,85,120,30.7,27
07-05-2025,PHC010,MED001,623,76,99,31.8,20
08-05-2025,PHC010,MED001,568,55,78,32.3,22
09-05-2025,PHC010,MED001,486,82,105,26.2,27
10-05-2025,PHC010,MED001,377,109,115,34.6,27
11-05-2025,PHC010,MED001,821,111,109,27.7,18
12-05-2025,PHC010,MED001,727,94,109,25.4,21
13-05-2025,PHC010,MED001,655,72,99,28.7,20
14-05-2025,PHC010,MED001,566,89,107,33.8,37
15-05-2025,PHC010,MED001,486,80,103,23.3,23
16-05-2025,PHC010,MED001,423,63,85,24.1,16
17-05-2025,PHC010,MED001,674,114,107,20.1,29
18-05-2025,PHC010,MED001,524,150,141,25.1,31
19-05-2025,PHC010,MED001,467,57,74,25.5,19
20-05-2025,PHC010,MED001,400,67,77,26.2,23
21-05-2025,PHC010,MED001,328,72,92,34,27
22-05-2025,PHC010,MED001,257,71,98,28.2,20
23-05-2025,PHC010,MED001,801,73,97,22.7,29
24-05-2025,PHC010,MED001,715,86,105,31.4,27
25-05-2025,PHC010,MED001,622,93,92,22.9,35
26-05-2025,PHC010,MED001,530,92,110,34.8,26
27-05-2025,PHC010,MED001,461,69,76,28.5,8
28-05-2025,PHC010,MED001,392,69,82,30.2,29
29-05-2025,PHC010,MED001,317,75,80,23,12
30-05-2025,PHC010,MED001,687,80,100,35,21
31-05-2025,PHC010,MED001,567,120,108,30.3,21
01-06-2025,PHC010,MED001,467,100,113,24.6,25
02-06-2025,PHC010,MED001,409,58,80,29.1,22
03-06-2025,PHC010,MED001,352,57,84,30.2,29
04-06-2025,PHC010,MED001,305,47,82,27.8,18
05-06-2025,PHC010,MED001,254,51,92,20.2,22
06-06-2025,PHC010,MED001,193,61,84,25,26
07-06-2025,PHC010,MED001,787,90,101,25.7,22
08-06-2025,PHC010,MED001,678,109,114,33.7,25
09-06-2025,PHC010,MED001,607,71,106,29.5,28
10-06-2025,PHC010,MED001,554,53,84,26.2,29
11-06-2025,PHC010,MED001,496,58,87,20.8,20
12-06-2025,PHC010,MED001,432,64,86,22.9,16
13-06-2025,PHC010,MED001,379,53,84,34.7,14
14-06-2025,PHC010,MED001,953,99,101,25.3,26
15-06-2025,PHC010,MED001,865,88,103,20.7,25
16-06-2025,PHC010,MED001,799,66,80,22.5,24
17-06-2025,PHC010,MED001,745,54,80,27.8,19
18-06-2025,PHC010,MED001,705,40,52,34.5,15
19-06-2025,PHC010,MED001,626,79,105,20.3,29
20-06-2025,PHC010,MED001,557,69,94,31.4,35
21-06-2025,PHC010,MED001,463,94,89,29.3,33
22-06-2025,PHC010,MED001,376,87,95,23.4,31
23-06-2025,PHC010,MED001,302,74,98,30.4,18
24-06-2025,PHC010,MED001,896,85,94,23.7,25
25-06-2025,PHC010,MED001,809,87,96,28.8,26
26-06-2025,PHC010,MED001,720,89,101,31.8,18
27-06-2025,PHC010,MED001,627,93,131,29.5,25
28-06-2025,PHC010,MED001,548,79,87,21.4,15
29-06-2025,PHC010,MED001,455,93,100,25.8,26
01-01-2025,PHC010,MED002,557,41,79,20.5,19
02-01-2025,PHC010,MED002,508,49,85,21.1,23
03-01-2025,PHC010,MED002,450,58,103,25.9,34
04-01-2025,PHC010,MED002,382,68,97,28.9,32
05-01-2025,PHC010,MED002,309,73,111,20.7,30
06-01-2025,PHC010,MED002,250,59,112,20.5,32
07-01-2025,PHC010,MED002,523,77,109,29.1,31
08-01-2025,PHC010,MED002,487,36,71,29.5,14
09-01-2025,PHC010,MED002,442,45,78,30.3,23
10-01-2025,PHC010,MED002,383,59,93,35,28
11-01-2025,PHC010,MED002,324,59,107,25.6,14
12-01-2025,PHC010,MED002,948,111,139,34.1,36
13-01-2025,PHC010,MED002,895,53,89,34.9,25
14-01-2025,PHC010,MED002,853,42,76,33.7,19
15-01-2025,PHC010,MED002,806,47,84,24.6,28
16-01-2025,PHC010,MED002,755,51,88,30.7,23
17-01-2025,PHC010,MED002,706,49,91,27.2,22
18-01-2025,PHC010,MED002,633,73,105,20.7,29
19-01-2025,PHC010,MED002,539,94,111,30.8,43
20-01-2025,PHC010,MED002,484,55,95,29.4,26
21-01-2025,PHC010,MED002,429,55,87,32.6,20
22-01-2025,PHC010,MED002,367,62,106,32.9,26
23-01-2025,PHC010,MED002,302,65,101,24,22
24-01-2025,PHC010,MED002,254,48,98,22.8,21
25-01-2025,PHC010,MED002,518,81,99,22.2,25
26-01-2025,PHC010,MED002,456,62,85,27,21
27-01-2025,PHC010,MED002,400,56,86,27.9,24
28-01-2025,PHC010,MED002,351,49,88,20.4,26
29-01-2025,PHC010,MED002,285,66,93,26.7,21
30-01-2025,PHC010,MED002,218,67,111,32.4,33
31-01-2025,PHC010,MED002,175,43,70,34.3,15
01-02-2025,PHC010,MED002,783,78,108,33.1,24
02-02-2025,PHC010,MED002,707,76,115,31.7,33
03-02-2025,PHC010,MED002,654,53,97,30.3,22
04-02-2025,PHC010,MED002,577,77,106,29.6,24
05-02-2025,PHC010,MED002,520,57,99,21.2,33
06-02-2025,PHC010,MED002,484,36,68,20.9,15
07-02-2025,PHC010,MED002,423,61,107,23.9,26
08-02-2025,PHC010,MED002,360,63,99,26.2,30
09-02-2025,PHC010,MED002,298,62,108,26.5,28
10-02-2025,PHC010,MED002,249,49,90,20.1,21
11-02-2025,PHC010,MED002,199,50,84,24.1,26
12-02-2025,PHC010,MED002,903,54,92,34,24
13-02-2025,PHC010,MED002,840,63,107,22.5,32
14-02-2025,PHC010,MED002,779,61,104,34.7,32
15-02-2025,PHC010,MED002,694,85,132,21.8,26
16-02-2025,PHC010,MED002,632,62,95,22,13
17-02-2025,PHC010,MED002,563,69,98,23.8,29
18-02-2025,PHC010,MED002,500,63,85,25.8,22
19-02-2025,PHC010,MED002,445,55,99,22.7,20
20-02-2025,PHC010,MED002,394,51,106,21,27
21-02-2025,PHC010,MED002,318,76,98,32,22
22-02-2025,PHC010,MED002,247,71,104,30,20
23-02-2025,PHC010,MED002,734,74,121,26.5,32
24-02-2025,PHC010,MED002,691,43,59,29.5,10
25-02-2025,PHC010,MED002,630,61,110,20.8,28
26-02-2025,PHC010,MED002,577,53,92,24.6,16
27-02-2025,PHC010,MED002,511,66,115,29.9,34
28-02-2025,PHC010,MED002,434,77,97,21.9,25
01-03-2025,PHC010,MED002,339,95,107,30.5,25
02-03-2025,PHC010,MED002,287,52,84,27,21
03-03-2025,PHC010,MED002,236,51,96,28.5,25
04-03-2025,PHC010,MED002,182,54,93,20.6,21
05-03-2025,PHC010,MED002,670,59,99,34,20
06-03-2025,PHC010,MED002,608,62,105,32,22
07-03-2025,PHC010,MED002,551,57,100,30.6,25
08-03-2025,PHC010,MED002,479,72,101,26.8,28
09-03-2025,PHC010,MED002,421,58,96,22.8,21
10-03-2025,PHC010,MED002,370,51,106,25.3,32
11-03-2025,PHC010,MED002,325,45,81,28.3,14
12-03-2025,PHC010,MED002,266,59,96,27.5,19
13-03-2025,PHC010,MED002,604,72,108,34.2,30
14-03-2025,PHC010,MED002,556,48,84,27.1,17
15-03-2025,PHC010,MED002,492,64,105,33.4,25
16-03-2025,PHC010,MED002,440,52,93,26,19
17-03-2025,PHC010,MED002,385,55,104,25.8,27
18-03-2025,PHC010,MED002,337,48,82,30.2,19
19-03-2025,PHC010,MED002,258,79,113,31.9,24
20-03-2025,PHC010,MED002,218,40,80,29,26
21-03-2025,PHC010,MED002,172,46,87,31.8,19
22-03-2025,PHC010,MED002,820,90,114,34.6,31
23-03-2025,PHC010,MED002,760,60,86,25.9,21
24-03-2025,PHC010,MED002,692,68,109,26.2,35
25-03-2025,PHC010,MED002,627,65,105,33.2,29
26-03-2025,PHC010,MED002,546,81,106,22.9,29
27-03-2025,PHC010,MED002,499,47,64,23.2,20
28-03-2025,PHC010,MED002,431,68,108,28.3,35
29-03-2025,PHC010,MED002,347,84,117,24.1,28
30-03-2025,PHC010,MED002,274,73,90,21.8,29
31-03-2025,PHC010,MED002,220,54,81,24.4,18
01-04-2025,PHC010,MED002,167,53,97,27,25
02-04-2025,PHC010,MED002,541,73,113,27.2,26
03-04-2025,PHC010,MED002,487,54,107,29.5,34
04-04-2025,PHC010,MED002,444,43,91,25.7,28
05-04-2025,PHC010,MED002,397,47,75,21.1,18
06-04-2025,PHC010,MED002,334,63,102,27.4,28
07-04-2025,PHC010,MED002,296,38,69,29.9,10
08-04-2025,PHC010,MED002,248,48,113,22.6,39
09-04-2025,PHC010,MED002,193,55,84,23.2,22
10-04-2025,PHC010,MED002,150,43,82,29.7,24
11-04-2025,PHC010,MED002,448,63,99,32.8,20
12-04-2025,PHC010,MED002,348,100,112,29.8,27
13-04-2025,PHC010,MED002,270,78,111,24.2,24
14-04-2025,PHC010,MED002,224,46,87,25.1,20
15-04-2025,PHC010,MED002,189,35,63,22.6,18
16-04-2025,PHC010,MED002,552,65,102,21.4,32
17-04-2025,PHC010,MED002,504,48,83,34.3,23
18-04-2025,PHC010,MED002,473,31,75,34.1,12
19-04-2025,PHC010,MED002,418,55,99,34.8,32
20-04-2025,PHC010,MED002,363,55,82,26.3,19
21-04-2025,PHC010,MED002,317,46,93,30.9,18
22-04-2025,PHC010,MED002,253,64,114,26.7,25
23-04-2025,PHC010,MED002,195,58,91,32.2,24
24-04-2025,PHC010,MED002,155,40,68,34.3,11
25-04-2025,PHC010,MED002,620,59,83,20.1,17
26-04-2025,PHC010,MED002,530,90,120,21.5,35
27-04-2025,PHC010,MED002,443,87,118,22.1,26
28-04-2025,PHC010,MED002,382,61,93,31.4,33
29-04-2025,PHC010,MED002,305,77,110,22.5,40
30-04-2025,PHC010,MED002,243,62,84,32.9,6
01-05-2025,PHC010,MED002,929,68,114,21.7,26
02-05-2025,PHC010,MED002,861,68,110,29.3,34
03-05-2025,PHC010,MED002,804,57,103,32.8,30
04-05-2025,PHC010,MED002,754,50,90,31.3,15
05-05-2025,PHC010,MED002,712,42,64,22.5,18
06-05-2025,PHC010,MED002,660,52,84,24,20
07-05-2025,PHC010,MED002,605,55,93,27.1,24
08-05-2025,PHC010,MED002,563,42,86,26.3,19
09-05-2025,PHC010,MED002,525,38,91,25.5,18
10-05-2025,PHC010,MED002,447,78,103,33,22
11-05-2025,PHC010,MED002,381,66,102,29.9,38
12-05-2025,PHC010,MED002,339,42,84,31.5,21
13-05-2025,PHC010,MED002,299,40,73,20.4,18
14-05-2025,PHC010,MED002,233,66,109,29.6,18
15-05-2025,PHC010,MED002,789,64,99,26.7,21
16-05-2025,PHC010,MED002,730,59,95,23.3,27
17-05-2025,PHC010,MED002,653,77,104,21.6,33
18-05-2025,PHC010,MED002,589,64,108,34.6,30
19-05-2025,PHC010,MED002,537,52,79,31.1,27
20-05-2025,PHC010,MED002,498,39,80,29.3,20
21-05-2025,PHC010,MED002,437,61,109,20.2,26
22-05-2025,PHC010,MED002,379,58,86,33.8,19
23-05-2025,PHC010,MED002,311,68,111,32.7,28
24-05-2025,PHC010,MED002,237,74,101,25.8,28
25-05-2025,PHC010,MED002,479,69,100,32.6,20
26-05-2025,PHC010,MED002,421,58,100,24.2,26
27-05-2025,PHC010,MED002,365,56,89,25.2,21
28-05-2025,PHC010,MED002,316,49,73,25,16
29-05-2025,PHC010,MED002,266,50,100,27.1,18
30-05-2025,PHC010,MED002,206,60,100,26.7,23
31-05-2025,PHC010,MED002,876,88,134,33.9,26
01-06-2025,PHC010,MED002,801,75,94,23.8,25
02-06-2025,PHC010,MED002,739,62,104,25.3,17
03-06-2025,PHC010,MED002,687,52,89,25,24
04-06-2025,PHC010,MED002,639,48,101,24.4,19
05-06-2025,PHC010,MED002,585,54,99,27.4,23
06-06-2025,PHC010,MED002,545,40,89,22.4,24
07-06-2025,PHC010,MED002,479,66,111,28.4,33
08-06-2025,PHC010,MED002,397,82,111,24.9,12
09-06-2025,PHC010,MED002,326,71,116,33.1,25
10-06-2025,PHC010,MED002,256,70,112,20.8,26
11-06-2025,PHC010,MED002,200,56,97,26.6,20
12-06-2025,PHC010,MED002,507,58,104,21.3,27
13-06-2025,PHC010,MED002,448,59,91,31.1,21
14-06-2025,PHC010,MED002,387,61,95,32.6,24
15-06-2025,PHC010,MED002,316,71,106,29.1,33
16-06-2025,PHC010,MED002,279,37,70,25,18
17-06-2025,PHC010,MED002,221,58,83,31.2,17
18-06-2025,PHC010,MED002,554,71,99,25.3,24
19-06-2025,PHC010,MED002,489,65,97,21,23
20-06-2025,PHC010,MED002,440,49,78,22.8,15
21-06-2025,PHC010,MED002,355,85,115,29,25
22-06-2025,PHC010,MED002,269,86,118,30.4,23
23-06-2025,PHC010,MED002,213,56,95,21.3,25
24-06-2025,PHC010,MED002,857,67,104,34.9,22
25-06-2025,PHC010,MED002,787,70,120,32.2,29
26-06-2025,PHC010,MED002,731,56,92,29.8,25
27-06-2025,PHC010,MED002,663,68,115,22.7,29
28-06-2025,PHC010,MED002,569,94,128,23,32
29-06-2025,PHC010,MED002,475,94,140,30.3,27
01-01-2025,PHC010,MED003,526,42,104,26.2,26
02-01-2025,PHC010,MED003,492,34,70,31.7,7
03-01-2025,PHC010,MED003,462,30,65,25.1,18
04-01-2025,PHC010,MED003,408,54,103,29.3,23
05-01-2025,PHC010,MED003,346,62,118,34.4,30
06-01-2025,PHC010,MED003,306,40,102,25.4,27
07-01-2025,PHC010,MED003,262,44,93,33.5,20
08-01-2025,PHC010,MED003,217,45,110,23.5,23
09-01-2025,PHC010,MED003,167,50,113,31.3,30
10-01-2025,PHC010,MED003,131,36,104,23.1,20
11-01-2025,PHC010,MED003,771,42,89,24.7,9
12-01-2025,PHC010,MED003,729,42,97,22.1,25
13-01-2025,PHC010,MED003,693,36,93,32,28
14-01-2025,PHC010,MED003,647,46,100,29.5,24
15-01-2025,PHC010,MED003,604,43,113,24.6,34
16-01-2025,PHC010,MED003,556,48,93,34.7,32
17-01-2025,PHC010,MED003,498,58,112,23.7,26
18-01-2025,PHC010,MED003,440,58,106,33.4,16
19-01-2025,PHC010,MED003,380,60,103,28.7,26
20-01-2025,PHC010,MED003,346,34,100,25.2,30
21-01-2025,PHC010,MED003,306,40,89,31.1,19
22-01-2025,PHC010,MED003,274,32,79,31.5,15
23-01-2025,PHC010,MED003,237,37,103,28.1,31
24-01-2025,PHC010,MED003,199,38,88,30,20
25-01-2025,PHC010,MED003,477,64,117,34.4,23
26-01-2025,PHC010,MED003,421,56,95,29.4,17
27-01-2025,PHC010,MED003,373,48,115,28.8,31
28-01-2025,PHC010,MED003,323,50,119,24.5,27
29-01-2025,PHC010,MED003,282,41,93,23.6,27
30-01-2025,PHC010,MED003,238,44,92,24.5,27
31-01-2025,PHC010,MED003,198,40,110,32.8,35
01-02-2025,PHC010,MED003,847,54,105,33.4,23
02-02-2025,PHC010,MED003,791,56,126,31.4,34
03-02-2025,PHC010,MED003,753,38,85,24.5,31
04-02-2025,PHC010,MED003,717,36,89,34,22
05-02-2025,PHC010,MED003,681,36,84,34.3,12
06-02-2025,PHC010,MED003,633,48,114,33.6,23
07-02-2025,PHC010,MED003,601,32,89,26.9,19
08-02-2025,PHC010,MED003,546,55,111,29.5,26
09-02-2025,PHC010,MED003,475,71,131,21.6,26
10-02-2025,PHC010,MED003,435,40,111,20.2,32
11-02-2025,PHC010,MED003,402,33,95,25.8,26
12-02-2025,PHC010,MED003,366,36,91,32.6,28
13-02-2025,PHC010,MED003,320,46,94,33.8,26
14-02-2025,PHC010,MED003,269,51,115,31.4,21
15-02-2025,PHC010,MED003,227,42,90,21.4,26
16-02-2025,PHC010,MED003,186,41,104,33.6,27
17-02-2025,PHC010,MED003,786,54,116,27,33
18-02-2025,PHC010,MED003,747,39,80,30.2,28
19-02-2025,PHC010,MED003,705,42,101,24.5,19
20-02-2025,PHC010,MED003,658,47,104,34,26
21-02-2025,PHC010,MED003,615,43,105,33.2,23
22-02-2025,PHC010,MED003,561,54,98,21.7,31
23-02-2025,PHC010,MED003,512,49,102,22.8,21
24-02-2025,PHC010,MED003,466,46,115,34,36
25-02-2025,PHC010,MED003,426,40,92,21.9,21
26-02-2025,PHC010,MED003,385,41,114,26.4,26
27-02-2025,PHC010,MED003,352,33,81,31.4,25
28-02-2025,PHC010,MED003,310,42,108,28.3,22
01-03-2025,PHC010,MED003,263,47,104,34.9,29
02-03-2025,PHC010,MED003,211,52,107,26.4,24
03-03-2025,PHC010,MED003,166,45,107,30.6,25
04-03-2025,PHC010,MED003,135,31,70,34.8,24
05-03-2025,PHC010,MED003,511,44,106,23.8,24
06-03-2025,PHC010,MED003,478,33,101,27.2,25
07-03-2025,PHC010,MED003,433,45,112,25.9,28
08-03-2025,PHC010,MED003,361,72,132,21.4,31
09-03-2025,PHC010,MED003,305,56,81,29.8,20
10-03-2025,PHC010,MED003,261,44,101,25.2,21
11-03-2025,PHC010,MED003,224,37,92,20.2,23
12-03-2025,PHC010,MED003,182,42,99,23.1,29
13-03-2025,PHC010,MED003,145,37,76,24.3,14
14-03-2025,PHC010,MED003,404,45,95,32,17
15-03-2025,PHC010,MED003,359,45,108,23.3,31
16-03-2025,PHC010,MED003,305,54,107,20.3,21
17-03-2025,PHC010,MED003,271,34,81,24.6,12
18-03-2025,PHC010,MED003,236,35,88,31.2,17
19-03-2025,PHC010,MED003,180,56,114,26.2,29
20-03-2025,PHC010,MED003,927,52,107,31.3,30
21-03-2025,PHC010,MED003,887,40,94,26.4,16
22-03-2025,PHC010,MED003,848,39,118,28.7,22
23-03-2025,PHC010,MED003,795,53,106,28.4,33
24-03-2025,PHC010,MED003,748,47,100,30,31
25-03-2025,PHC010,MED003,707,41,96,31.4,22
26-03-2025,PHC010,MED003,672,35,67,20.5,18
27-03-2025,PHC010,MED003,631,41,85,25.9,16
28-03-2025,PHC010,MED003,597,34,90,27.2,15
29-03-2025,PHC010,MED003,527,70,107,24.9,33
30-03-2025,PHC010,MED003,471,56,94,22.9,23
31-03-2025,PHC010,MED003,428,43,91,30,25
01-04-2025,PHC010,MED003,396,32,85,32.5,36
02-04-2025,PHC010,MED003,359,37,94,31.1,21
03-04-2025,PHC010,MED003,326,33,89,23.8,19
04-04-2025,PHC010,MED003,273,53,118,26.2,22
05-04-2025,PHC010,MED003,211,62,117,25.1,23
06-04-2025,PHC010,MED003,173,38,82,26,20
07-04-2025,PHC010,MED003,632,44,88,31.8,22
08-04-2025,PHC010,MED003,579,53,114,32.8,26
09-04-2025,PHC010,MED003,546,33,88,21.1,28
10-04-2025,PHC010,MED003,501,45,115,27.6,23
11-04-2025,PHC010,MED003,446,55,120,33.6,23
12-04-2025,PHC010,MED003,394,52,111,26.2,23
13-04-2025,PHC010,MED003,350,44,97,30.9,22
14-04-2025,PHC010,MED003,303,47,101,27.6,21
15-04-2025,PHC010,MED003,243,60,131,30.5,32
16-04-2025,PHC010,MED003,214,29,79,29.8,23
17-04-2025,PHC010,MED003,166,48,88,32.2,15
18-04-2025,PHC010,MED003,138,28,69,24,11
19-04-2025,PHC010,MED003,541,60,109,32.8,24
20-04-2025,PHC010,MED003,495,46,85,34.8,12
21-04-2025,PHC010,MED003,446,49,97,33.2,22
22-04-2025,PHC010,MED003,406,40,84,20.2,14
23-04-2025,PHC010,MED003,358,48,91,20.5,12
24-04-2025,PHC010,MED003,330,28,75,30.8,16
25-04-2025,PHC010,MED003,286,44,93,22.1,17
26-04-2025,PHC010,MED003,220,66,130,25.5,41
27-04-2025,PHC010,MED003,744,72,126,22.8,28
28-04-2025,PHC010,MED003,717,27,62,29.6,15
29-04-2025,PHC010,MED003,670,47,108,28.4,27
30-04-2025,PHC010,MED003,621,49,103,28,31
01-05-2025,PHC010,MED003,567,54,110,20,27
02-05-2025,PHC010,MED003,525,42,118,30.7,38
03-05-2025,PHC010,MED003,477,48,89,34.2,20
04-05-2025,PHC010,MED003,418,59,129,32.8,27
05-05-2025,PHC010,MED003,376,42,84,22.5,22
06-05-2025,PHC010,MED003,327,49,96,27.5,25
07-05-2025,PHC010,MED003,273,54,108,26.3,26
08-05-2025,PHC010,MED003,236,37,94,25.2,16
09-05-2025,PHC010,MED003,195,41,86,32.1,17
10-05-2025,PHC010,MED003,157,38,83,20.5,15
11-05-2025,PHC010,MED003,775,53,106,23,35
12-05-2025,PHC010,MED003,733,42,108,31.1,21
13-05-2025,PHC010,MED003,706,27,69,33.4,29
14-05-2025,PHC010,MED003,673,33,79,20.8,27
15-05-2025,PHC010,MED003,637,36,70,26.4,27
16-05-2025,PHC010,MED003,572,65,114,22,21
17-05-2025,PHC010,MED003,526,46,100,32.6,23
18-05-2025,PHC010,MED003,469,57,114,33.4,37
19-05-2025,PHC010,MED003,434,35,86,27.7,15
20-05-2025,PHC010,MED003,386,48,121,32.5,31
21-05-2025,PHC010,MED003,349,37,80,31,16
22-05-2025,PHC010,MED003,307,42,95,33.3,22
23-05-2025,PHC010,MED003,263,44,103,27.6,26
24-05-2025,PHC010,MED003,206,57,121,29.5,37
25-05-2025,PHC010,MED003,744,55,106,32.7,22
26-05-2025,PHC010,MED003,707,37,83,29.1,19
27-05-2025,PHC010,MED003,657,50,99,28,26
